,user_id,gender,age,occupation,zip,movie_id,rating,timestamp,title,genres,for_testing
679546,2109,M,25,16,13090,546,1,974666920,Super Mario Bros. (1993),Action|Adventure|Children's|Sci-Fi,False
679957,3129,M,25,7,21117,2450,4,969366647,Howard the Duck (1986),Adventure|Children's|Sci-Fi,False
619470,5996,F,25,0,87114,1672,2,956873645,"Rainmaker, The (1997)",Drama,False
153007,17,M,50,1,95350,163,4,978160304,Desperado (1995),Action|Romance|Thriller,False
543105,1912,M,25,4,91325,3194,1,995737566,"Way We Were, The (1973)",Drama,False
741366,3691,M,25,7,21030,196,3,968903446,Species (1995),Horror|Sci-Fi,False
756133,3026,F,18,4,45750,2144,4,970462476,Sixteen Candles (1984),Comedy,False
992754,337,M,18,19,80205,49,5,976349802,When Night Is Falling (1995),Drama|Romance,False
777143,3328,M,56,19,91790-1161,350,4,967917133,"Client, The (1994)",Drama|Mystery|Thriller,False
335093,1420,M,18,4,01375,3753,1,975504438,"Patriot, The (2000)",Action|Drama|War,False
149505,245,M,35,16,66046,1954,4,976734114,Rocky (1976),Action|Drama,False
503832,2092,M,56,1,49006,1125,5,978303224,"Return of the Pink Panther, The (1974)",Comedy,False
838715,1626,M,18,4,10010,3060,4,974723474,"Commitments, The (1991)",Comedy|Drama,False
16155,1699,F,25,19,98102,1035,5,974710469,"Sound of Music, The (1965)",Musical,False
107007,5996,F,25,0,87114,1873,3,958073652,"Misérables, Les (1998)",Drama,False
948962,4277,M,35,16,98133,332,3,965387016,Village of the Damned (1995),Horror|Sci-Fi,False
236246,3412,M,25,18,85213,3793,5,969589249,X-Men (2000),Action|Sci-Fi,False
771128,5056,M,45,1,16673,3614,4,962488413,Honeymoon in Vegas (1992),Comedy|Romance,False
861944,770,M,18,4,98499,2846,3,975491263,"Adventures of Milo and Otis, The (1986)",Children's,False
975897,657,F,50,13,34691,2630,4,975693657,Besieged (L' Assedio) (1998),Drama,False
714242,1489,F,35,2,60201,3896,1,975120550,"Way of the Gun, The (2000)",Crime|Thriller,False
89131,4745,F,18,4,06268,1259,3,963249498,Stand by Me (1986),Adventure|Comedy|Drama,False
101413,3622,M,18,1,02446,3471,4,966570553,Close Encounters of the Third Kind (1977),Drama|Sci-Fi,False
315828,1802,M,18,4,22903,3499,5,974759178,Misery (1990),Horror,False
669731,18,F,18,3,95825,3635,5,978153146,"Spy Who Loved Me, The (1977)",Action,False
265813,1499,M,1,10,19343,1704,5,974849879,Good Will Hunting (1997),Drama,False
512789,5568,M,18,4,49841,1200,5,959309383,Aliens (1986),Action|Sci-Fi|Thriller|War,False
518178,4470,M,35,12,15089,2946,4,965067023,Help! (1965),Comedy|Musical,False
499080,2054,M,25,12,03110,2423,3,974661483,Christmas Vacation (1989),Comedy,False
516332,2611,M,25,3,07719,969,1,973721410,"African Queen, The (1951)",Action|Adventure|Romance|War,False
115245,2340,M,35,2,48104,1084,5,974420672,Bonnie and Clyde (1967),Crime|Drama,False
397976,2776,M,25,14,22205,1777,4,973054793,"Wedding Singer, The (1998)",Comedy|Romance,False
545593,1130,M,18,7,60012,1230,5,974903012,Annie Hall (1977),Comedy|Romance,False
498407,4887,M,18,2,19072,1042,5,962740870,That Thing You Do! (1996),Comedy,False
801590,5916,M,50,20,48230,1224,3,957320982,Henry V (1989),Drama|War,False
22686,5153,M,25,7,60046,2321,3,961968277,Pleasantville (1998),Comedy,False
304369,2743,M,25,14,72601,2395,3,973220769,Rushmore (1998),Comedy,False
371110,1833,M,18,17,07030,1711,4,974697334,Midnight in the Garden of Good and Evil (1997),Comedy|Crime|Drama|Mystery,False
630448,1980,M,35,7,06460,247,4,974685010,Heavenly Creatures (1994),Drama|Fantasy|Romance|Thriller,False
2216,5556,M,45,6,92103,661,3,959443516,James and the Giant Peach (1996),Animation|Children's|Musical,False
368278,2955,M,35,14,92025,1274,3,971204324,Akira (1988),Adventure|Animation|Sci-Fi|Thriller,False
735847,2590,M,18,4,94044,2148,3,973840711,House (1986),Comedy|Horror,False
770445,2042,M,1,10,79358,252,3,974668817,I.Q. (1994),Comedy|Romance,False
836253,1837,M,25,2,08817,1419,5,974917900,Walkabout (1971),Drama,False
16136,1613,M,18,20,61801,1035,5,974758843,"Sound of Music, The (1965)",Musical,False
669012,261,M,25,20,75801,3705,3,976674397,Bird on a Wire (1990),Action|Adventure|Romance|Thriller,False
141164,1723,M,35,17,60103,2571,5,974705312,"Matrix, The (1999)",Action|Sci-Fi|Thriller,False
262595,1077,M,25,3,60660,162,5,974998767,Crumb (1994),Documentary,False
777539,4784,F,35,6,48105,3130,3,970001204,Bonfire of the Vanities (1990),Comedy,False
766261,1712,M,25,0,73003,3,3,974706484,Grumpier Old Men (1995),Comedy|Romance,False
989541,3491,M,25,16,28542,2095,3,967068575,"Shaggy D.A., The (1976)",Children's|Comedy,False
712860,1369,M,25,5,12308,173,3,974769647,Judge Dredd (1995),Action|Adventure|Sci-Fi,False
852016,3491,M,25,16,28542,46,4,967069573,How to Make an American Quilt (1995),Drama|Romance,False
422049,326,M,50,11,25302,2124,2,976422872,"Addams Family, The (1991)",Comedy,False
661774,1988,F,25,1,85224,2085,3,974758174,101 Dalmatians (1961),Animation|Children's,False
20506,1451,M,35,20,90012,2797,5,974764567,Big (1988),Comedy|Fantasy,False
59010,5264,M,18,4,15217,608,4,961181600,Fargo (1996),Crime|Drama|Thriller,False
388963,3999,M,35,17,30701,1673,3,965578877,Boogie Nights (1997),Drama,False
127582,2937,F,18,4,48103,590,4,971478167,Dances with Wolves (1990),Adventure|Drama|Western,False
32332,4591,M,25,15,02143,1721,2,964306124,Titanic (1997),Drama|Romance,False
617406,3829,F,25,1,22307,2391,5,965937546,"Simple Plan, A (1998)",Crime|Thriller,False
387369,2402,M,45,17,32024,1810,3,974259868,Primary Colors (1998),Drama,False
736435,3224,F,25,14,93428,674,4,968518863,Barbarella (1968),Adventure|Sci-Fi,False
832721,919,F,35,1,92056,2796,3,975206902,Funny Farm (1988),Comedy,False
647120,5614,M,25,0,12833,2455,4,959205418,"Fly, The (1986)",Horror|Sci-Fi,False
932026,157,M,35,16,12866,417,3,977250071,Barcelona (1994),Comedy|Romance,False
112131,4386,M,25,5,74055,515,3,965240758,"Remains of the Day, The (1993)",Drama,False
735890,3903,M,25,0,02542,2148,4,965784717,House (1986),Comedy|Horror,False
418615,4050,M,35,6,60061,1307,4,966158091,When Harry Met Sally... (1989),Comedy|Romance,False
945989,3705,M,45,7,30076,2231,4,966286707,Rounders (1998),Crime|Drama,False
161815,5776,M,18,12,97205,457,4,958169667,"Fugitive, The (1993)",Action|Thriller,False
654768,48,M,25,4,92107,158,2,978064743,Casper (1995),Adventure|Children's,False
353480,4946,F,35,1,91106,1221,3,962640672,"Godfather: Part II, The (1974)",Action|Crime|Drama,False
418926,5271,F,25,0,94110,1307,4,961138610,When Harry Met Sally... (1989),Comedy|Romance,False
850405,4303,M,25,2,91910,2540,3,965268564,"Corruptor, The (1999)",Action|Crime|Drama|Thriller,False
567853,3591,M,35,6,96158,3146,1,970447100,Deuce Bigalow: Male Gigolo (1999),Comedy,False
460458,5394,M,18,0,60618,3034,4,1020644132,Robin Hood (1973),Animation|Children's,False
813769,4637,F,35,9,48302,3159,3,964031046,Fantasia 2000 (1999),Animation|Children's|Musical,False
546772,355,M,18,3,55107,2105,4,979594533,Tron (1982),Action|Adventure|Fantasy|Sci-Fi,False
141130,1637,M,56,0,90049,2571,5,974715318,"Matrix, The (1999)",Action|Sci-Fi|Thriller,False
712657,910,F,50,0,98226,312,4,975206961,Stuart Saves His Family (1995),Comedy,False
44969,5779,M,25,5,10011,1961,4,958159775,Rain Man (1988),Drama,False
463011,5570,M,25,1,07666,3039,4,959308575,Trading Places (1983),Comedy,False
350350,2665,M,35,11,98443,1573,2,973449853,Face/Off (1997),Action|Sci-Fi|Thriller,False
115498,4637,F,35,9,48302,1084,5,964033008,Bonnie and Clyde (1967),Crime|Drama,False
542477,4904,M,50,15,63121,2530,5,962683715,Beneath the Planet of the Apes (1970),Action|Sci-Fi,False
806819,710,M,25,20,85207,2065,4,975732628,"Purple Rose of Cairo, The (1985)",Comedy|Drama|Romance,False
313025,843,M,25,7,49321,497,3,975369691,Much Ado About Nothing (1993),Comedy|Romance,False
12750,6013,F,25,20,32301,919,5,959116150,"Wizard of Oz, The (1939)",Adventure|Children's|Drama|Musical,False
736587,5319,M,18,17,94941,674,5,960875175,Barbarella (1968),Adventure|Sci-Fi,False
789758,245,M,35,16,66046,2459,2,976827902,"Texas Chainsaw Massacre, The (1974)",Horror,False
53552,2901,M,25,17,78749,2028,5,971882950,Saving Private Ryan (1998),Action|Drama|War,False
815339,4303,M,25,2,91910,1183,5,965267279,"English Patient, The (1996)",Drama|Romance|War,False
779109,461,M,50,7,55075,2269,3,976229970,Indecent Proposal (1993),Drama,False
503900,3391,M,18,4,48135,1125,5,967667132,"Return of the Pink Panther, The (1974)",Comedy,False
834240,1041,M,45,2,94306,1251,5,974970473,8 1/2 (1963),Drama,False
850861,3067,F,25,0,02148,1353,3,969998502,"Mirror Has Two Faces, The (1996)",Comedy|Romance,False
799459,161,M,45,16,98107-2117,334,4,977219583,Vanya on 42nd Street (1994),Drama,False
268893,678,M,25,0,34952,1635,4,978703318,"Ice Storm, The (1997)",Drama,False
722528,5607,M,18,4,11209,3210,3,959190978,Fast Times at Ridgemont High (1982),Comedy,False
666588,1880,M,35,0,91006,2248,3,975372402,Say Anything... (1989),Comedy|Drama|Romance,False
91562,3669,M,25,14,60148,1544,3,966380387,"Lost World: Jurassic Park, The (1997)",Action|Adventure|Sci-Fi|Thriller,False
712851,1230,M,25,11,95125,173,3,974841390,Judge Dredd (1995),Action|Adventure|Sci-Fi,False
577096,1513,F,35,16,95003,1262,5,974748877,"Great Escape, The (1963)",Adventure|War,False
727701,735,M,25,14,04240,1222,4,975480611,Full Metal Jacket (1987),Action|Drama|War,False
916094,1101,M,35,1,06417,3317,3,986324699,Wonder Boys (2000),Comedy|Drama,False
106585,5256,M,25,16,30269,1945,4,961307306,On the Waterfront (1954),Crime|Drama,False
833118,1425,M,1,10,08872,2379,1,1008122385,Police Academy 2: Their First Assignment (1985),Comedy,False
173187,5645,M,25,2,87123,2006,5,958930603,"Mask of Zorro, The (1998)",Action|Adventure|Romance,False
464206,2176,M,1,19,73505,904,5,978413453,Rear Window (1954),Mystery|Thriller,False
488506,3850,M,18,3,92278,1020,3,965882922,Cool Runnings (1993),Comedy,False
682453,5433,F,35,17,45014,3698,5,960047935,"Running Man, The (1987)",Action|Adventure|Sci-Fi,False
387238,201,F,35,2,55117,1810,4,976979410,Primary Colors (1998),Drama,False
253919,5663,F,35,20,75093,3081,4,959567058,Sleepy Hollow (1999),Horror|Romance,False
997301,2124,M,25,0,12306,2593,5,974644971,"Monster, The (Il Mostro) (1994)",Comedy,False
874823,319,F,50,6,33436,1459,1,976424071,Absolute Power (1997),Mystery|Thriller,False
595720,255,M,35,0,85310,160,3,976679286,Congo (1995),Action|Adventure|Mystery|Sci-Fi,False
811573,5256,M,25,16,30269,2870,4,961306827,Barefoot in the Park (1967),Comedy,False
766784,4535,M,18,19,17517,5,3,964721182,Father of the Bride Part II (1995),Comedy,False
557302,3121,M,25,2,32118,2710,5,969333321,"Blair Witch Project, The (1999)",Horror,False
974802,1164,F,25,19,90020,1413,4,977274332,"Whole Wide World, The (1996)",Drama,False
659180,4169,M,50,0,66048,1344,5,971579438,Cape Fear (1962),Film-Noir|Thriller,False
341927,4659,F,25,14,37076,1088,5,963975622,Dirty Dancing (1987),Musical|Romance,False
129502,2376,M,25,1,13210,1196,4,974333604,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Drama|Sci-Fi|War,False
510403,1875,M,35,12,94107,2001,4,975768006,Lethal Weapon 2 (1989),Action|Comedy|Crime|Drama,False
365687,1207,M,50,0,43617,1411,4,974847576,Hamlet (1996),Drama,False
131624,1680,M,25,20,95380,1552,4,974838971,Con Air (1997),Action|Adventure|Thriller,False
361248,3868,M,18,12,73112,1621,3,965853774,Soul Food (1997),Drama,False
180124,1698,M,35,2,97214,1245,5,974708437,Miller's Crossing (1990),Drama,False
496995,45,F,45,16,94110,435,2,977991536,Coneheads (1993),Comedy|Sci-Fi,False
766274,1851,M,25,19,59602,3,2,974698223,Grumpier Old Men (1995),Comedy|Romance,False
226579,1574,M,25,6,81007,2987,2,974737885,Who Framed Roger Rabbit? (1988),Adventure|Animation|Film-Noir,False
923688,4048,F,35,1,89431,1919,4,965500601,Madeline (1998),Children's|Comedy,False
100920,1505,M,50,11,90041,3471,5,983671842,Close Encounters of the Third Kind (1977),Drama|Sci-Fi,False
710063,3503,M,18,4,59715,2134,4,967749798,Weird Science (1985),Comedy,False
850595,115,M,25,17,28083,1977,2,977502018,Friday the 13th: The Final Chapter (1984),Horror,False
894253,5874,M,25,4,01002,1769,2,957562496,"Replacement Killers, The (1998)",Action|Thriller,False
122493,1962,F,18,1,60914,1370,2,974759779,Die Hard 2 (1990),Action|Thriller,False
927690,3778,M,25,0,61832,3767,1,966033355,Missing in Action 2: The Beginning (1985),Action|War,False
298483,97,F,35,3,66210,913,5,977622399,"Maltese Falcon, The (1941)",Film-Noir|Mystery,False
935648,2251,M,35,14,60626,2347,4,974600309,"Pope of Greenwich Village, The (1984)",Action,False
654575,2608,F,25,1,10025,222,3,973726629,Circle of Friends (1995),Drama|Romance,False
153573,149,M,25,1,29205,21,5,977326806,Get Shorty (1995),Action|Comedy|Drama,False
353635,5466,M,25,12,98033,1221,5,959897891,"Godfather: Part II, The (1974)",Action|Crime|Drama,False
814642,2507,M,25,4,94107,3935,2,988075489,Kronos (1973),Horror,False
748074,4150,M,25,0,29672,2419,3,965346101,Extremities (1986),Drama|Thriller,False
240211,2453,M,25,7,55429,2700,1,974188051,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy,False
400495,2988,F,18,6,92122,3160,4,974941825,Magnolia (1999),Drama,False
804435,2211,M,45,6,01950,1085,3,974607231,"Old Man and the Sea, The (1958)",Adventure|Drama,False
798001,1899,F,45,6,02135,1237,4,974695159,"Seventh Seal, The (Sjunde inseglet, Det) (1957)",Drama,False
865061,1181,M,35,7,20716,2491,2,976066747,Simply Irresistible (1999),Comedy|Romance,False
603579,960,M,1,10,45244,1608,3,975126086,Air Force One (1997),Action|Thriller,False
805254,4448,M,25,14,06880,494,4,966964446,Executive Decision (1996),Action|Thriller,False
62855,5077,M,25,2,20037,2194,5,963203922,"Untouchables, The (1987)",Action|Crime|Drama,False
770658,5664,M,18,4,48363,252,3,958767192,I.Q. (1994),Comedy|Romance,False
579751,3993,M,25,0,22015,10,3,965590116,GoldenEye (1995),Action|Adventure|Thriller,False
570821,4725,M,35,5,96707-1321,986,3,963373778,Fly Away Home (1996),Adventure|Children's,False
279874,4928,F,25,3,92103,321,4,962663288,Strawberry and Chocolate (Fresa y chocolate) (1993),Drama,False
690193,33,M,45,3,55421,2638,3,978558063,"Mummy's Tomb, The (1942)",Horror,False
640407,110,M,25,2,90803,3300,1,977515003,Pitch Black (2000),Action|Sci-Fi,False
292414,149,M,25,1,29205,16,4,977361229,Casino (1995),Drama|Thriller,False
998490,3391,M,18,4,48135,394,5,970071675,Coldblooded (1995),Action,False
157614,3243,M,25,12,98117,380,4,968394905,True Lies (1994),Action|Adventure|Comedy|Romance,False
670612,3860,M,45,17,44129,1960,4,965860778,"Last Emperor, The (1987)",Drama|War,False
585068,4156,M,56,20,95123,1587,4,965341205,Conan the Barbarian (1982),Action|Adventure,False
363401,8,M,25,12,11413,1916,5,978229293,Buffalo 66 (1998),Action|Comedy|Drama,False
70412,1899,F,45,6,02135,3468,4,974695397,"Hustler, The (1961)",Drama,False
309254,149,M,25,1,29205,24,4,989246719,Powder (1995),Drama|Sci-Fi,False
158131,5483,F,25,6,15202,380,3,959888639,True Lies (1994),Action|Adventure|Comedy|Romance,False
524967,2012,M,25,4,49456,3175,2,1031008115,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi,False
846206,3698,M,25,7,53202,3706,3,966294647,Angel Heart (1987),Film-Noir|Mystery|Thriller,False
19636,1069,M,25,20,98105,3105,1,974943593,Awakenings (1990),Drama,False
945307,333,M,35,2,55410,1942,4,996353831,All the King's Men (1949),Drama,False
223402,1948,M,1,10,93111,2947,5,974694135,Goldfinger (1964),Action,False
843476,1335,M,35,0,14228,1172,2,974817640,Cinema Paradiso (1988),Comedy|Drama|Romance,False
141954,3621,M,18,4,33023,2571,4,966574872,"Matrix, The (1999)",Action|Sci-Fi|Thriller,False
373998,2972,M,25,4,97330,253,3,971064785,Interview with the Vampire (1994),Drama|Horror,False
855261,1422,M,35,17,55934,2537,1,978468828,Beyond the Poseidon Adventure (1979),Adventure,False
889061,5964,M,18,5,97202,766,5,956994782,I Shot Andy Warhol (1996),Drama,False
709810,284,M,25,12,91910,2134,2,976572674,Weird Science (1985),Comedy,False
734634,604,M,45,17,32256,2642,2,975871382,Superman III (1983),Action|Adventure|Sci-Fi,False
921648,4898,M,25,1,27713,3007,5,962710903,American Movie (1999),Documentary,False
56409,4478,M,1,12,02138,3114,4,983907501,Toy Story 2 (1999),Animation|Children's|Comedy,False
190044,352,M,18,4,60115,2997,5,976323621,Being John Malkovich (1999),Comedy,False
475530,2423,F,45,9,01520,915,5,974236306,Sabrina (1954),Comedy|Romance,False
141890,3475,M,25,14,33133,2571,5,974776418,"Matrix, The (1999)",Action|Sci-Fi|Thriller,False
392452,4022,M,35,14,53403,367,4,965524834,"Mask, The (1994)",Comedy|Crime|Fantasy,False
163466,2592,M,50,7,80004-4448,459,3,973827254,"Getaway, The (1994)",Action,False
351605,2832,M,25,17,20036,474,3,972588787,In the Line of Fire (1993),Action|Thriller,False
606956,2124,M,25,0,12306,500,4,974651755,Mrs. Doubtfire (1993),Comedy,False
629259,3841,M,45,18,26101,1779,3,966002434,Sphere (1998),Adventure|Sci-Fi|Thriller,False
613651,216,M,45,13,52761,2961,3,976867130,"Story of Us, The (1999)",Comedy|Drama,False
842781,5630,M,35,17,06854,2611,5,980085337,"Winslow Boy, The (1998)",Drama,False
126491,2777,M,18,4,95326,2427,2,973052294,"Thin Red Line, The (1998)",Action|Drama|War,False
311431,3715,M,18,5,55428,29,5,966265697,"City of Lost Children, The (1995)",Adventure|Sci-Fi,False
639146,1033,M,25,5,60076,2287,3,977427950,Them! (1954),Sci-Fi|Thriller|War,False
898864,1069,M,25,20,98105,436,1,974944997,Color of Night (1994),Drama|Thriller,False
836236,1181,M,35,7,20716,1419,3,975012813,Walkabout (1971),Drama,False
544471,1726,M,25,2,60160,2399,1,974704946,Santa Claus: The Movie (1985),Adventure|Children's|Fantasy,False
417707,454,M,25,20,55092,1307,1,1025587057,When Harry Met Sally... (1989),Comedy|Romance,False
47576,1696,M,35,7,95765,260,5,974760493,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Fantasy|Sci-Fi,False
747976,5458,F,18,2,98102,45,4,978299687,To Die For (1995),Comedy|Drama,False
523446,5488,M,25,15,91125,3247,3,959821087,Sister Act (1992),Comedy|Crime,False
875003,3380,M,50,0,20815,1459,3,967675018,Absolute Power (1997),Mystery|Thriller,False
151021,5858,M,25,4,01002,1955,4,957716833,Kramer Vs. Kramer (1979),Drama,False
221801,3731,M,25,17,67443,3527,3,966209653,Predator (1987),Action|Sci-Fi|Thriller,False
746471,2540,F,45,6,42420,431,3,974047590,Carlito's Way (1993),Crime|Drama,False
958853,4473,M,35,1,94121,3819,4,965073414,Tampopo (1986),Comedy,False
325614,2774,M,25,1,92103,1101,4,973098055,Top Gun (1986),Action|Romance,False
750947,36,M,25,3,94123,1227,3,978211286,Once Upon a Time in America (1984),Crime|Drama|Thriller,False
883926,5957,M,18,20,02038,533,3,957074066,"Shadow, The (1994)",Action,False
852031,3958,M,45,7,46112,46,4,965673061,How to Make an American Quilt (1995),Drama|Romance,False
512663,5136,M,25,12,91106,1200,5,962094529,Aliens (1986),Action|Sci-Fi|Thriller|War,False
242800,5317,F,25,0,02138,296,5,960906855,Pulp Fiction (1994),Crime|Drama,False
455609,891,M,25,1,80202,2087,4,975233424,Peter Pan (1953),Animation|Children's|Fantasy|Musical,False
191606,4562,M,35,10,94133,2997,4,964495533,Being John Malkovich (1999),Comedy,False
265076,4808,M,35,0,96707-1321,3016,3,962950699,Creepshow (1982),Horror,False
573382,4277,M,35,16,98133,3362,5,967112111,Dog Day Afternoon (1975),Comedy|Crime|Drama,False
947473,3572,M,35,11,04287,3013,1,966735481,Bride of Re-Animator (1990),Comedy|Horror,False
